-1.62
3.39
7.41
11.61
15.91
20.45
25.21
29.98
34.94
41.03
46.07
52.01
57.47
62.35
67.15
71.42
75.66
78.25
79.21
80.07
80.82
81.58
82.61
83.55
84.58
85.20
86.48
87.99
89.40
90.48
91.72
92.86
93.80
94.58
95.05
94.94
94.83
94.83
94.82
94.86
94.83
94.90
95.15
95.77
96.36
96.81
96.95
97.02
97.15
97.10
97.02
97.25
97.31
97.23
97.30
97.46
97.53
97.52
97.33
98.42
99.91
101.22
102.53
103.65
104.33
104.67
104.75
104.51
103.80
103.17
102.56
101.55
100.30
98.99
98.10
96.88
95.74
94.42
92.40
90.06
87.98
86.43
85.85
84.53
80.75
77.31
73.65
70.15
67.15
64.57
62.45
60.13
58.08
56.51
55.16
53.97
52.80
51.74
50.59
49.23
