0.9436,0.00456544
0.97544,0.0020172864
0.98368,0.0011656576
0.99032,0.0007226176
0.99024,0.0008327424
0.99312,0.0003974656
0.9964,7.36e-06
0.99648,1.01696e-05
0.9936,0.00036064
0.99436,0.0003634704
0.99656,8.0064e-06
0.99464,0.0003623104
0.9974,3.24e-06
0.99752,2.6496e-06
0.99716,4.3344e-06
0.9974,3.24e-06
0.99752,2.6496e-06
0.99752,2.6496e-06
0.9974,3.24e-06
0.99776,1.3824e-06
0.99764,2.0304e-06
0.99788,7.056e-07
0.99728,3.8016e-06
0.99776,1.3824e-06
