1022,305,354,509,491,-6.40,8.18,53.49
1021,309,351,509,455,-6.38,8.10,52.77
961,317,348,501,420,-6.22,8.71,52.39
826,312,347,496,414,-5.68,9.51,52.72
568,309,345,491,411,-5.46,10.26,53.14
332,308,339,483,403,-4.74,10.89,54.11
253,307,334,473,392,-4.35,10.02,54.73
184,334,327,462,366,-4.38,9.39,54.45
143,337,322,452,339,-2.89,10.08,54.51
118,316,318,431,330,-4.25,10.81,53.85
98,301,318,415,329,-5.26,11.89,52.81
95,292,322,412,343,-4.92,12.21,52.70
490,294,335,419,396,-4.49,9.54,53.75
939,292,346,431,433,-2.75,8.42,53.66
733,289,355,445,444,0.06,8.03,54.50
692,293,364,451,436,0.15,7.48,54.42
708,292,371,458,434,0.41,7.35,55.37
728,292,371,462,432,-1.00,6.11,56.09
977,295,379,476,433,1.07,6.08,57.84
987,298,386,480,438,-0.56,4.83,57.10
931,297,385,479,439,-2.03,6.65,55.87
883,295,383,480,441,-2.99,7.35,55.96
884,294,382,485,444,-1.55,7.01,56.46
895,295,383,478,445,-0.85,6.32,55.94
903,294,384,478,450,-0.60,6.58,55.25
909,293,385,476,450,-0.75,6.76,55.51
890,295,385,479,447,-1.73,6.78,55.63
877,294,385,482,445,-1.48,7.15,55.26
872,295,384,486,445,-0.86,6.88,54.55
861,294,384,488,445,-0.56,6.22,54.01
838,293,381,487,443,-0.01,6.16,53.64
817,294,382,489,444,-0.23,5.96,53.23
801,294,382,488,443,0.33,5.82,53.79
768,293,383,487,442,1.06,5.92,54.14
725,294,380,489,441,1.31,5.71,53.34
687,294,382,494,445,-0.19,4.98,51.84
674,295,379,494,450,0.37,4.98,51.01
669,293,379,496,449,1.54,4.98,51.07
666,292,379,496,450,1.45,4.27,50.76
661,292,380,497,452,1.18,3.90,49.74
653,293,378,493,449,1.41,3.90,48.86
648,292,378,492,452,1.34,3.56,48.43
646,292,378,495,451,2.57,4.45,48.11
646,293,378,499,459,0.91,3.82,49.10
643,292,378,503,464,0.87,4.85,49.97
641,291,379,512,489,-0.21,4.71,49.59
636,293,381,521,508,-0.05,5.59,48.40
636,292,382,526,534,0.13,5.05,48.41
630,294,383,534,549,-0.24,4.16,49.50
601,296,384,539,555,-0.36,4.32,50.34
563,298,386,535,546,-1.27,4.62,47.42
527,299,384,534,538,1.10,5.69,45.18
512,301,385,535,542,1.23,5.27,43.89
500,304,386,537,548,2.05,4.66,43.21
493,312,390,542,553,2.18,4.07,42.67
491,315,389,544,584,4.23,3.38,42.69
478,319,392,550,601,1.80,2.47,42.87
474,324,396,568,639,5.18,3.03,43.18
480,342,402,583,672,3.85,2.91,43.57
465,346,405,590,702,2.18,3.63,44.60
456,365,409,595,740,1.75,4.87,46.03
443,359,409,598,749,1.60,6.10,47.12
421,355,407,587,725,1.45,6.68,49.04
424,343,408,573,719,0.35,6.59,50.54
411,333,411,574,733,-0.20,6.18,51.79
395,333,414,568,723,0.00,5.79,52.77
424,331,412,560,711,0.57,6.71,53.21
458,327,411,551,693,-1.06,7.07,53.87
483,325,410,547,682,-1.44,7.48,54.82
508,320,413,546,674,-3.22,6.77,55.11
517,318,414,544,670,-1.24,7.22,55.85
554,316,414,542,665,-2.31,8.09,56.53
582,311,412,537,654,-3.63,6.98,56.76
591,307,410,532,641,-3.47,8.24,57.29
584,305,406,524,615,-3.89,9.76,58.03
580,300,404,517,605,-3.49,11.30,58.30
552,298,402,513,599,-4.85,12.53,58.73
548,298,401,511,591,-5.01,13.15,59.17
545,295,403,508,580,-4.99,14.71,59.76
556,296,402,507,568,-4.76,15.94,61.76
549,297,400,506,556,-5.19,17.83,62.42
568,296,401,504,548,-4.54,17.57,64.55
601,296,401,502,540,-7.26,15.62,65.08
656,295,401,500,534,-3.86,16.15,65.91
697,294,401,497,525,-2.55,16.17,65.76
729,295,400,495,522,-0.46,15.97,66.10
810,293,402,498,518,-1.26,15.12,64.72
894,294,403,498,515,-1.80,15.99,63.95
1020,296,406,498,510,-3.71,16.06,61.22
1021,294,407,503,506,-3.64,16.45,59.43
1021,296,411,500,501,-4.52,16.39,57.38
1021,297,417,499,497,-4.90,14.84,55.37
1021,297,422,498,494,-5.26,14.77,54.57
1021,301,424,500,492,-4.78,15.09,55.55
1021,300,426,501,489,-4.93,15.75,55.51
1021,299,425,505,486,-5.48,16.53,52.97
1021,302,424,501,483,-7.80,16.49,50.37
1021,302,426,500,483,-6.73,17.36,49.84
1022,303,432,496,480,-6.69,17.64,49.14
1022,305,436,498,481,-7.33,17.55,48.06
