0.8
0.8
0.8
0.8
0.818
0.882
0.89
0.89
0.89
0.89
0.89
0.89
0.968
0.964
0.962
0.96
0.958
0.956
0.954
0.952
0.95
0.948
0.948
0.944
0.944
0.942
0.94
0.938
0.938
0.934
0.934
0.932
0.93
0.928
0.93
0.926
0.926
0.926
0.924
0.922
0.92
0.918
0.916
0.916
0.916
0.914
0.908
0.906
0.908
0.894
0.892
0.892
0.888
0.888
0.886
0.886
0.886
0.888
0.884
0.882
0.88
0.88
0.878
0.88
0.874
0.872
0.872
0.872
0.874
0.876
0.868
0.868
0.866
0.866
0.866
0.868
0.866
0.866
0.862
0.858
0.856
0.858
0.856
0.86
0.858
0.854
0.85
0.85
0.846
0.85
0.856
0.856
0.856
0.856
0.856
0.858
0.858
0.86
0.858
0.862
0.858
0.862
0.862
0.864
0.866
0.868
0.866
0.866
0.87
0.866
0.868
0.868
0.87
0.87
0.872
0.872
0.874
0.874
0.874
0.878
0.878
0.876
0.88
0.878
0.876
0.882
0.882
0.88
0.882
0.882
0.88
0.882
0.884
0.882
0.886
0.886
0.888
0.886
0.888
0.888
0.89
0.892
0.892
0.894
0.896
0.894
0.896
0.896
0.898
0.898
0.9
0.9
0.902
0.902
0.904
0.902
0.902
0.904
0.906
0.906
0.91
0.908
0.908
0.908
0.912
0.91
0.912
0.912
0.914
0.912
0.914
0.914
0.916
0.914
0.918
0.918
0.92
0.918
0.92
0.92
0.92
0.922
0.926
0.924
0.924
0.926
0.926
0.926
0.928
0.928
0.928
0.928
0.93
0.932
0.934
0.932
0.936
0.936
0.936
0.936
0.936
0.934
0.936
0.936
0.938
0.938
0.94
0.938
0.94
0.94
0.94
0.94
0.944
0.944
0.944
0.944
0.944
0.944
0.944
0.942
0.944
0.944
0.942
0.944
0.944
0.942
0.942
0.944
0.942
0.942
0.944
0.942
0.942
0.942
0.942
0.942
0.942
0.942
0.942
0.942
0.94
0.942
0.942
0.94
0.942
0.942
0.94
0.94
0.942
0.94
