0.988
0.986
0.986
0.982
0.984
0.982
0.98
0.98
0.98
0.976
0.976
0.976
0.974
0.972
0.974
0.97
0.97
0.968
0.968
0.966
0.966
0.964
0.964
0.962
0.96
0.96
0.96
0.956
0.958
0.956
0.954
0.952
0.954
0.95
0.95
0.95
0.948
0.946
0.946
0.944
0.944
0.942
0.942
0.94
0.94
0.936
0.938
0.936
0.934
0.934
0.934
0.93
0.93
0.93
0.928
0.926
0.928
0.924
0.924
0.922
0.922
0.92
0.92
0.918
0.918
0.916
0.914
0.914
0.914
0.91
0.912
0.91
0.908
0.906
0.908
0.904
0.904
0.904
0.902
0.9
0.9
0.898
0.898
0.896
0.896
0.894
0.894
0.89
0.892
0.89
0.888
0.888
0.888
0.884
0.884
0.884
0.882
0.88
0.882
0.878
0.876
0.876
0.878
0.878
0.88
0.88
0.882
0.882
0.882
0.884
0.886
0.884
0.888
0.888
0.888
0.888
0.892
0.89
0.892
0.894
0.894
0.894
0.896
0.896
0.898
0.898
0.9
0.9
0.902
0.9
0.904
0.904
0.904
0.906
0.908
0.906
0.908
0.91
0.91
0.91
0.914
0.912
0.914
0.914
0.916
0.916
0.918
0.918
0.92
0.92
0.92
0.922
0.924
0.922
0.926
0.926
0.926
0.926
0.93
0.928
0.93
0.932
0.932
0.932
0.934
0.934
0.936
0.936
0.938
0.938
0.94
0.938
0.942
0.942
0.942
0.944
0.946
0.944
0.946
0.948
0.948
0.946
0.952
0.948
0.952
0.95
0.952
0.952
0.954
0.954
0.958
0.958
0.958
0.958
0.96
0.958
0.962
0.962
0.962
0.962
0.962
0.96
0.96
0.962
0.96
0.96
0.96
0.96
0.96
0.96
0.96
0.96
0.96
0.958
0.96
0.96
0.958
0.96
0.96
0.958
0.958
0.96
0.958
0.958
0.96
0.958
0.958
0.958
0.958
0.958
0.958
0.958
0.958
0.958
0.956
0.958
0.958
0.956
0.958
0.958
0.956
0.956
0.958
0.956
0.956
0.958
0.956
0.956
0.956
0.956
