91,359,485,484,450,2.05,15.74,64.65
92,360,484,484,448,1.82,15.48,64.48
95,360,484,481,445,1.53,15.22,64.46
95,360,484,480,442,1.37,15.25,64.43
92,358,483,479,439,1.19,15.47,64.32
87,358,481,476,437,1.05,15.55,64.22
85,361,481,476,435,1.01,15.49,65.02
82,363,480,478,435,0.94,15.40,66.37
80,361,478,475,436,1.02,15.48,67.46
79,360,478,475,435,0.96,15.82,68.32
80,359,478,474,437,1.06,15.89,69.03
81,366,479,480,440,1.11,15.81,68.66
92,395,480,483,454,1.00,15.63,67.64
110,422,482,486,466,0.87,15.53,66.84
132,432,484,487,473,1.10,15.67,66.21
147,432,484,486,475,1.20,15.76,65.78
160,427,484,485,476,0.96,15.67,65.34
173,419,485,485,474,0.73,15.71,65.00
189,413,484,482,475,0.90,15.88,64.76
199,410,484,481,473,1.10,15.99,64.59
209,411,484,481,473,1.11,16.16,64.45
221,411,483,480,474,1.34,16.31,65.79
233,409,483,481,474,1.50,16.52,66.76
248,410,483,480,475,1.55,16.54,67.52
284,410,484,479,477,1.55,16.51,68.13
359,415,487,481,479,2.01,16.42,68.89
426,418,489,481,480,2.13,16.10,69.62
484,421,492,483,481,2.16,15.75,70.23
521,425,494,487,482,2.10,15.42,70.62
563,440,495,490,487,1.89,15.20,70.88
600,464,501,497,492,1.90,15.05,70.65
626,493,506,507,490,1.81,14.99,69.88
644,536,509,513,492,1.55,14.31,69.35
645,567,509,518,495,1.31,12.95,69.04
637,582,511,523,495,0.84,11.38,68.64
616,593,512,523,496,0.15,9.75,68.79
592,607,513,524,495,-0.31,8.27,69.34
578,619,512,525,497,-0.61,6.96,69.74
567,619,512,527,499,-1.27,5.52,70.04
555,624,511,530,498,-1.87,4.29,70.24
545,626,512,530,502,-2.35,3.37,70.38
540,646,512,531,499,-2.85,2.24,70.56
537,655,512,534,501,-2.82,1.16,70.74
530,654,515,533,498,-3.26,0.19,70.86
517,654,514,532,500,-3.49,-0.58,70.96
505,664,513,531,498,-3.32,-1.81,74.23
498,672,512,533,501,-3.48,-3.49,78.18
488,681,513,534,500,-4.01,-5.10,81.33
472,695,512,535,497,-4.57,-6.35,83.76
451,711,512,537,494,-5.12,-7.91,85.64
442,654,515,540,493,-6.03,-9.72,86.01
433,661,515,542,495,-6.40,-11.48,85.76
424,631,518,543,494,-6.73,-13.54,85.44
413,621,519,543,492,-7.52,-15.31,85.49
403,619,521,539,489,-8.80,-17.70,85.93
395,616,522,538,486,-9.92,-20.05,88.72
390,606,522,535,485,-11.17,-22.23,90.83
378,601,522,532,485,-13.24,-24.58,92.92
373,598,524,529,484,-14.67,-26.21,94.38
367,600,525,529,479,-16.04,-27.81,95.28
364,602,525,528,481,-17.57,-29.70,95.10
359,599,526,526,480,-18.79,-31.78,94.97
356,598,526,522,478,-20.21,-33.61,95.13
349,600,527,522,476,-21.61,-34.94,95.48
347,602,528,520,476,-23.22,-36.41,96.71
343,601,528,522,473,-25.07,-37.95,99.02
341,600,529,517,473,-27.02,-39.36,101.15
334,602,529,517,472,-28.99,-40.59,103.03
328,600,528,516,472,-31.36,-41.84,105.09
321,605,528,517,472,-33.28,-42.95,106.56
317,615,529,518,473,-34.91,-43.98,107.68
315,618,531,518,472,-36.51,-45.08,108.77
312,622,531,518,474,-37.99,-46.16,109.70
312,635,533,520,475,-39.63,-47.07,110.79
312,656,535,522,474,-40.30,-47.82,112.57
311,670,537,521,472,-41.23,-48.64,114.82
311,679,540,522,475,-43.19,-49.54,117.47
311,680,541,521,474,-45.21,-50.39,119.90
308,628,544,519,474,-47.86,-50.94,122.52
306,624,543,519,473,-48.10,-50.31,129.49
304,620,545,520,474,-49.34,-49.92,135.72
307,619,548,517,474,-51.29,-49.72,141.47
309,623,550,519,469,-52.90,-49.76,146.18
309,622,550,517,465,-54.14,-50.17,150.13
307,629,550,519,464,-55.84,-51.16,145.21
307,639,552,521,464,-57.59,-51.99,141.88
308,644,556,522,463,-59.64,-52.79,140.02
309,616,561,522,465,-62.49,-53.60,139.36
310,616,565,524,464,-64.98,-54.26,139.43
311,617,568,524,465,-67.62,-54.60,141.10
315,617,569,525,466,-71.44,-54.63,143.87
319,617,571,528,468,-74.10,-54.53,145.76
321,614,572,530,467,-76.69,-54.33,147.57
326,616,575,531,469,-78.88,-53.78,150.75
324,622,581,529,471,-80.46,-52.99,154.21
326,629,580,531,473,-81.82,-52.37,157.03
326,628,582,531,474,-82.98,-52.06,159.05
326,627,582,533,472,-83.40,-51.88,160.08
325,621,581,529,473,-83.35,-51.99,160.69
324,619,580,529,472,-82.37,-52.76,160.46
