1021,506,357,1023,1023,11.70,-14.70,71.91
1021,506,358,1023,1023,12.28,-14.94,71.89
1022,508,357,1023,1023,12.46,-15.36,71.93
1022,507,358,1023,1023,13.04,-15.73,72.04
1022,508,357,1023,1023,14.36,-16.18,72.04
1022,509,358,1023,1023,16.18,-16.78,71.97
1022,508,359,1023,1023,18.50,-17.40,71.59
1023,510,360,1023,1023,20.82,-18.16,71.13
1021,511,361,1023,1023,24.21,-18.71,70.29
1022,510,361,1023,1023,28.62,-18.93,69.10
1022,512,361,1023,1023,32.58,-19.23,67.71
1022,511,362,1023,1023,35.38,-19.57,66.46
1022,512,363,1023,1023,37.50,-19.88,65.33
1021,512,363,1023,1023,40.82,-22.08,66.16
1022,513,363,1023,1023,43.94,-23.26,66.14
1021,515,364,1023,1023,46.80,-24.20,65.90
1022,515,365,1023,1023,50.06,-24.53,65.38
1021,518,367,1023,1023,52.78,-24.67,64.80
1022,519,370,1023,1023,54.79,-25.26,64.29
1021,522,374,1023,1023,57.30,-25.77,63.61
1022,526,383,1023,1023,60.29,-25.76,62.56
1022,531,387,1023,1023,63.63,-26.39,61.03
1022,531,382,1023,1023,67.39,-27.12,59.55
1022,533,389,1023,1023,70.78,-26.90,58.53
1021,534,390,1023,1023,73.96,-25.65,57.01
1020,538,395,1023,1023,77.41,-27.86,54.33
1022,543,400,1023,1023,81.75,-28.89,51.86
1021,543,398,1023,1023,84.56,-28.16,50.60
1022,545,398,1023,1023,86.84,-27.32,49.39
1022,548,395,1023,1023,89.37,-26.98,47.82
1022,554,397,1023,1023,91.39,-27.07,46.19
1022,561,398,1023,1023,93.40,-27.74,44.53
1022,562,398,1023,1023,99.04,-28.35,42.01
1022,568,397,1023,1023,102.62,-28.12,40.03
1021,574,396,1023,1023,106.45,-28.07,37.66
1022,581,395,1023,1023,110.34,-28.19,35.22
1022,590,396,1023,1023,112.52,-28.69,31.95
1022,597,395,1023,1023,111.72,-29.67,24.33
1022,610,394,1023,1023,113.01,-31.28,16.60
1022,615,394,1022,1023,115.66,-32.75,8.50
1021,616,398,1023,1023,119.02,-34.36,-0.10
1022,623,399,1023,1023,122.82,-35.45,-8.85
1021,632,403,1023,1023,128.10,-36.90,-17.90
1022,638,407,1023,1023,134.16,-37.63,-26.45
1021,636,409,1023,1023,140.37,-37.42,-35.13
1022,637,413,1023,1023,146.51,-37.55,-43.13
1022,641,413,1023,1023,151.51,-40.45,-51.09
1021,640,414,1023,1023,156.45,-41.74,-58.15
1021,638,415,1023,1023,159.38,-41.92,-63.94
1021,640,415,1023,1023,163.54,-41.65,-70.65
1022,640,416,1023,1023,168.60,-41.16,-77.40
1021,637,417,1023,1022,173.16,-38.71,-84.60
1021,640,420,1023,1023,177.20,-36.48,-90.60
1022,646,423,1023,1023,-178.37,-34.57,-96.28
1021,644,424,1023,1023,-175.20,-32.33,-100.24
1021,644,427,1023,1023,-172.68,-30.48,-101.73
1021,647,428,1022,1023,-169.86,-29.42,-100.35
1022,647,428,1023,1023,-167.54,-28.58,-99.25
1022,651,431,1023,1023,-165.44,-27.84,-98.76
1022,662,434,1022,1023,-162.43,-27.07,-99.08
1022,663,434,1023,1023,-159.12,-25.70,-96.50
1021,664,437,1023,1023,-156.70,-24.83,-92.01
1022,665,439,1023,1023,-155.30,-24.41,-88.62
1022,665,439,1023,1023,-154.14,-24.11,-86.22
1021,663,436,1023,1023,-152.57,-23.75,-84.41
1021,666,436,1023,1022,-149.03,-20.03,-80.72
1021,664,433,1023,1023,-146.67,-17.32,-77.66
1021,665,431,1023,1023,-145.12,-15.87,-75.01
1022,665,431,1023,1023,-144.29,-15.40,-72.73
1021,664,431,1023,1023,-144.20,-15.61,-70.28
1022,665,431,1022,1023,-144.01,-15.85,-68.03
1021,660,432,1023,1023,-143.83,-16.49,-66.12
1022,650,432,1023,1023,-143.77,-16.78,-64.22
1022,647,433,1023,1023,-144.29,-17.08,-62.51
1023,647,432,1023,1023,-144.92,-17.06,-60.28
1020,648,431,1023,1023,-145.03,-16.79,-57.25
1021,648,431,1023,1023,-144.85,-16.49,-54.76
1022,646,430,1023,1023,-145.03,-16.62,-52.57
1021,646,431,1023,1023,-145.47,-16.98,-50.74
1022,645,430,1021,1022,-145.66,-17.23,-49.27
1022,644,430,1023,1023,-146.14,-17.75,-48.08
1022,645,430,1023,1023,-147.11,-18.58,-46.87
1022,644,430,1023,1023,-147.87,-19.09,-45.82
1021,643,432,1023,1023,-147.68,-19.30,-45.25
1022,642,432,1023,1023,-147.38,-19.33,-45.38
1022,640,430,1023,1023,-147.24,-19.49,-45.32
1021,641,430,1023,1023,-147.75,-19.82,-45.04
1021,641,430,1023,1023,-148.27,-20.20,-44.71
1021,641,430,1023,1023,-148.51,-20.66,-44.40
1021,640,430,1023,1023,-148.35,-20.80,-44.16
1022,642,431,1023,1023,-148.47,-20.73,-43.81
1021,643,432,1023,1023,-148.77,-20.47,-43.46
1022,642,431,1023,1023,-149.44,-20.75,-42.97
1022,640,430,1023,1023,-149.55,-21.01,-42.53
1022,640,431,1023,1023,-149.61,-21.08,-42.01
1021,639,432,1023,1023,-149.81,-21.23,-41.57
1022,639,434,1023,1023,-150.04,-21.44,-41.17
1022,639,432,1023,1023,-149.97,-21.48,-40.88
1021,639,432,1023,1023,-150.46,-21.87,-41.28
1021,638,432,1023,1023,-150.77,-22.21,-42.02
