337,216,168,275,195,-3.63,-15.16,78.48
337,216,169,275,195,-3.89,-17.50,83.09
335,215,170,275,194,-3.69,-18.74,86.56
336,214,169,274,195,-3.84,-19.41,89.49
336,215,168,274,197,-3.46,-19.65,91.82
336,216,168,275,194,-2.82,-19.38,92.30
336,215,168,274,195,-2.48,-17.83,87.96
336,215,167,275,197,-2.36,-16.82,84.60
338,215,168,274,195,-2.22,-16.08,81.92
339,216,169,274,196,-1.57,-15.93,79.59
338,216,168,275,194,-1.15,-16.72,79.79
335,215,169,274,196,-0.80,-18.76,83.54
333,215,168,275,195,0.25,-19.89,86.11
331,215,168,274,197,1.38,-20.74,88.16
330,215,168,275,195,2.52,-21.73,89.92
330,215,168,277,195,4.72,-21.57,88.57
329,214,168,279,197,7.08,-21.02,86.43
328,214,169,278,196,9.19,-20.89,84.56
328,215,168,274,195,11.33,-21.23,82.98
328,214,169,274,195,13.30,-22.04,81.72
327,212,168,272,194,15.50,-23.34,82.58
326,213,168,271,194,17.20,-23.91,83.35
325,212,170,273,194,19.59,-24.15,83.35
324,212,168,273,194,23.06,-24.81,82.71
326,211,168,272,193,25.67,-25.31,82.01
326,212,167,271,194,27.54,-24.66,79.60
325,213,166,272,193,31.41,-24.57,76.50
325,211,168,272,195,33.65,-24.84,74.79
325,211,167,272,194,35.21,-24.79,73.56
325,211,167,272,195,38.11,-25.27,72.14
324,210,167,272,195,41.45,-26.24,71.19
325,209,166,272,194,43.14,-27.24,70.96
324,209,166,271,194,45.63,-27.28,70.21
326,210,165,270,194,49.47,-26.85,68.81
326,208,167,271,194,51.98,-26.66,67.66
326,208,166,270,195,53.67,-26.26,66.78
326,206,165,268,195,57.48,-25.02,65.18
325,204,164,269,194,60.91,-23.77,63.87
328,203,163,269,194,62.92,-23.48,63.19
329,202,162,268,195,63.40,-24.27,63.08
329,202,162,272,196,66.39,-23.88,61.75
330,200,161,273,200,69.45,-22.67,60.32
331,198,160,273,203,72.25,-21.44,59.62
331,196,156,275,203,74.52,-21.42,59.31
330,194,154,277,205,76.52,-21.06,57.93
331,193,152,276,202,78.36,-20.79,56.70
330,192,152,277,203,79.38,-20.73,55.92
330,192,152,277,204,81.68,-20.24,54.57
330,191,150,276,203,85.21,-19.73,52.83
332,190,151,272,201,86.97,-19.80,51.66
333,189,148,269,198,87.22,-19.86,50.86
334,188,148,266,197,88.96,-20.29,49.34
335,186,148,263,195,91.83,-21.08,47.47
336,185,148,262,194,93.78,-21.60,45.96
335,182,146,259,191,94.42,-22.09,44.68
336,178,143,258,190,95.38,-22.85,42.84
335,173,140,260,189,97.59,-24.14,40.02
337,171,138,262,187,99.34,-25.52,37.33
337,166,138,258,187,101.15,-26.49,34.18
340,160,135,253,184,102.39,-27.09,31.14
338,154,132,248,182,103.46,-27.78,27.66
338,150,131,244,180,105.46,-28.77,23.59
336,146,128,239,180,109.19,-30.25,18.47
339,145,127,235,177,114.81,-31.31,13.51
338,144,126,230,177,122.24,-31.42,8.51
337,141,125,228,176,127.74,-32.99,3.64
338,140,123,224,173,133.41,-33.85,-2.18
338,139,121,222,174,140.06,-35.47,-9.48
340,138,121,218,172,144.66,-38.35,-20.53
339,137,121,216,171,152.17,-40.18,-34.34
338,137,119,214,170,160.83,-40.40,-48.25
338,136,120,213,171,167.86,-38.87,-60.57
338,136,119,211,171,174.74,-36.47,-71.65
337,136,118,209,171,-179.44,-32.50,-80.75
338,137,117,209,170,-174.20,-29.43,-88.18
337,137,118,208,170,-169.07,-27.19,-93.88
336,138,117,206,170,-166.87,-25.03,-97.58
337,136,118,207,171,-165.13,-24.16,-100.49
337,136,117,205,170,-165.07,-24.93,-101.53
337,136,117,204,170,-164.02,-24.93,-102.68
337,135,116,203,172,-163.51,-24.55,-103.29
338,135,116,202,171,-163.23,-24.34,-103.59
337,135,117,204,171,-162.35,-23.61,-106.45
337,135,117,201,173,-161.82,-22.97,-110.40
336,134,117,200,174,-162.20,-22.76,-112.89
336,136,116,201,172,-162.31,-23.04,-115.32
336,136,116,201,171,-162.08,-23.17,-117.19
336,134,117,200,173,-161.71,-23.12,-118.83
336,135,117,199,172,-161.81,-23.41,-120.20
335,135,116,201,172,-162.24,-24.02,-121.26
335,136,116,201,170,-162.36,-24.02,-122.28
336,135,117,199,172,-161.62,-23.76,-123.24
337,135,116,200,171,-161.57,-23.60,-124.74
336,134,116,198,171,-161.55,-23.90,-126.02
335,135,116,198,170,-161.44,-23.85,-127.09
335,135,116,199,171,-160.75,-23.43,-128.12
335,134,116,199,171,-160.87,-23.56,-128.79
334,134,116,198,170,-161.00,-24.49,-128.46
334,135,116,198,170,-160.77,-24.69,-128.34
335,133,115,198,170,-160.64,-24.63,-128.16
