919,567,378,1023,1023,18.05,-11.06,93.00
917,567,378,1023,1023,17.93,-11.03,92.49
915,568,378,1023,1023,17.42,-11.02,92.18
914,566,378,1023,1023,17.53,-10.93,92.82
914,566,379,1023,1023,17.43,-10.92,93.33
912,566,378,1023,1023,17.73,-10.86,93.71
911,566,379,1022,1023,17.58,-10.88,94.04
912,566,378,1023,1022,17.54,-10.85,94.31
912,566,377,1023,1023,17.56,-10.83,94.75
910,565,377,1023,1023,17.78,-10.79,95.07
910,566,377,1023,1023,18.05,-10.86,95.32
910,567,377,1023,1023,18.46,-10.96,95.50
908,567,376,1023,1023,19.00,-10.87,95.63
908,566,377,1023,1023,19.08,-10.97,95.54
906,568,377,1023,1023,18.95,-11.12,95.58
906,569,377,1023,1023,19.06,-11.32,95.58
906,569,377,1023,1023,19.35,-11.57,95.60
908,571,377,1023,1023,20.13,-11.61,95.62
907,573,379,1023,1023,21.37,-11.80,95.69
906,578,380,1023,1023,22.44,-12.26,95.59
909,580,382,1023,1023,22.99,-13.10,95.64
916,588,392,1023,1022,23.80,-13.89,95.75
921,596,401,1022,1023,25.56,-13.75,91.79
928,605,403,1023,1023,26.83,-13.85,85.51
935,609,404,1023,1023,28.06,-14.45,80.56
939,612,405,1023,1023,31.08,-14.83,76.45
942,615,407,1023,1023,34.90,-14.83,72.93
949,622,407,1023,1023,37.33,-14.86,69.81
959,632,408,1023,1023,38.65,-15.66,67.48
971,641,410,1023,1023,40.67,-16.37,65.29
976,645,415,1023,1023,43.44,-16.56,63.19
979,652,416,1023,1023,45.21,-17.37,61.20
989,661,414,1023,1023,47.05,-20.67,61.08
995,667,412,1022,1023,49.44,-22.30,60.73
997,668,412,1023,1023,52.20,-22.61,59.76
1009,669,411,1023,1022,53.85,-24.12,58.55
1022,669,410,1023,1023,56.54,-25.75,57.27
1022,672,410,1023,1023,60.16,-26.91,56.66
1021,679,409,1023,1023,63.60,-27.57,55.64
1021,685,410,1023,1023,66.25,-28.74,54.36
1022,687,407,1023,1023,69.38,-30.08,52.93
1021,688,406,1023,1023,73.60,-29.84,51.28
1022,696,407,1023,1023,77.33,-29.55,49.33
1020,709,409,1023,1023,80.82,-30.54,46.95
1021,721,413,1023,1023,84.95,-32.08,43.70
1022,727,423,1023,1023,88.10,-32.80,40.91
1022,728,429,1023,1023,91.17,-32.89,37.92
1021,733,428,1022,1022,94.90,-34.31,34.64
1021,743,433,1023,1023,98.89,-35.42,31.44
1022,750,436,1023,1022,101.87,-35.58,27.96
1022,755,438,1023,1023,105.47,-37.02,23.72
1022,752,437,1023,1023,111.95,-38.56,18.55
1021,755,438,1023,1023,115.97,-39.38,14.17
1021,761,440,1023,1023,120.65,-40.85,8.42
1021,769,444,1023,1023,126.57,-43.30,0.68
1022,762,444,1023,1023,132.86,-45.62,-7.63
1022,750,438,1022,1023,139.40,-47.42,-17.01
1022,746,437,1023,1023,147.05,-48.61,-27.98
1022,748,435,1022,1023,156.26,-48.95,-41.71
1021,751,435,1023,1023,163.85,-48.13,-53.73
1021,762,435,1023,1023,171.22,-45.91,-61.02
1022,774,436,1022,1023,178.15,-43.48,-65.59
1022,784,436,1023,1023,-177.25,-41.44,-69.04
1022,794,437,1023,1023,-172.89,-39.62,-72.43
1021,809,436,1023,1023,-169.62,-38.07,-75.27
1021,827,432,1023,1023,-166.83,-37.27,-78.33
1021,851,431,1023,1023,-165.02,-36.28,-80.94
1022,842,434,1023,1023,-162.60,-35.23,-83.99
1022,837,435,1022,1023,-160.89,-34.03,-86.63
1022,841,438,1023,1023,-158.76,-33.23,-89.33
1022,852,440,1023,1023,-156.42,-31.44,-90.08
1021,870,446,1023,1023,-154.54,-30.31,-91.00
1021,856,448,1023,1023,-152.49,-29.24,-92.06
1021,856,448,1023,1023,-151.10,-28.91,-92.37
1021,877,450,1023,1023,-150.47,-28.65,-92.51
1021,866,452,1023,1023,-149.14,-28.18,-92.09
1021,861,454,1023,1023,-147.79,-27.67,-91.76
1022,879,455,1023,1023,-146.34,-27.30,-91.77
1021,889,458,1023,1023,-145.59,-27.03,-91.47
1021,880,459,1023,1023,-145.36,-27.00,-91.01
1021,867,458,1023,1023,-145.13,-26.81,-90.48
1021,856,458,1023,1023,-145.90,-27.30,-89.56
1022,856,457,1023,1023,-146.86,-27.43,-88.93
1022,858,457,1023,1023,-147.51,-27.20,-88.47
1022,851,457,1023,1023,-148.22,-27.01,-88.03
1022,851,460,1023,1023,-148.32,-26.78,-88.03
1022,848,459,1023,1023,-148.31,-26.53,-88.05
1021,845,460,1023,1023,-148.99,-26.63,-87.77
1022,842,459,1023,1023,-149.07,-26.74,-87.83
1021,841,459,1023,1023,-148.64,-27.93,-91.14
1022,838,458,1023,1023,-148.86,-28.55,-93.63
1022,835,458,1023,1023,-148.81,-28.46,-95.63
1022,830,457,1023,1023,-148.92,-28.44,-97.25
1022,819,457,1023,1023,-148.83,-28.22,-97.84
1022,805,453,1023,1023,-148.92,-27.48,-95.08
1021,792,450,1023,1023,-149.46,-27.27,-92.77
1022,786,448,1023,1023,-149.60,-26.89,-91.29
1022,784,446,1023,1023,-149.64,-26.72,-90.32
1021,782,447,1023,1023,-149.54,-27.34,-91.88
1022,783,446,1023,1022,-149.34,-27.96,-94.09
